,business_id,name,categories,address,postal_code,latitude,longitude,stars,review_count,is_open,price_range,Latin America,North American,Ottoman Cuisine,Quick and Greasy,European,Asian,Cafes & Desserts,Other,checkin_sum,fisrt_record,last_record,total_days
77,pHNvRjxSntENdQ3o2yq_VA,Frutta Bowls,"Juice Bars & Smoothies, Acai Bowls, Food, Restaurants, Breakfast & Brunch",13526 Village Park Dr,32837.0,28.3693278694,-81.4269048995,4.0,60,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46,2018-12-07 22:16:52,2020-11-07 15:17:17,700.7086226851852
78,nafswvhlSOsdja_vuzpRpQ,Verde Cantina,"Burgers, Mexican, Restaurants, Cocktail Bars, Bars, Nightlife",8 N Summerlin Ave,32801.0,28.5428276,-81.3686467,3.0,73,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81,2016-02-11 18:32:40,2016-10-27 23:59:42,259.2271064814815
79,72lsAGEma0YI8t-OCdHxCQ,Uno Pizzeria & Grill,"Beer, Wine & Spirits, American (Traditional), Pizza, Food, American (New), Gluten-Free, Restaurants",8250 International Dr,32819.0,28.4464749,-81.4716242,3.5,399,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,836,2010-02-09 18:10:35,2021-01-09 17:55:00,3986.989178240741
80,lMW4Uhl6SeAWTFza5mb5xg,Boston Market,"Restaurants, Caterers, Event Planning & Services, Comfort Food, American (Traditional), Chicken Shop, Sandwiches",250 E Michigan St,32806.0,28.5125480059,-81.3747064769,3.0,19,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,83,2011-01-13 16:44:19,2020-07-10 21:22:33,3466.1932175925926
81,neYslCKmOIZMfrY0aqs-lg,La China,"Chinese, Restaurants",6473 S Chickasaw Trl,32829.0,28.470781,-81.266671,3.5,38,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,2010-11-05 19:00:22,2020-02-04 21:43:44,3378.113449074074
82,iHmBoyZEWsJfryywZmrB8A,Ichiban Buffet,"Chinese, Restaurants, Japanese, Szechuan, Seafood, Buffets",5529 International Dr,32819.0,28.4633932073,-81.4548304993,3.0,419,1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4016,2015-06-26 17:17:03,2021-01-15 17:20:53,2030.002662037037
83,96RSYhKtJXU70XmKuhtHeQ,LA Boiling Seafood Crab & Crawfish,"Restaurants, Cajun/Creole, Sandwiches, Seafood",1242 E Colonial Dr,32803.0,28.5529358752,-81.3629580189,4.0,354,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,725,2012-09-16 00:15:48,2021-01-17 00:12:01,3044.9973726851854
84,zg9p8ZBFmEUCtfcBHNvzvg,City Diner,"Restaurants, Coffee & Tea, Diners, Food, Breakfast & Brunch, American (Traditional)",411 N Magnolia Ave,32801.0,28.5480493,-81.3765618,3.5,78,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,117,2010-03-10 14:16:39,2018-02-18 14:49:07,2902.0225462962962
85,CGM2xjTNp4DsJTE6x7uQvQ,Thunder Falls Terrace,"Barbeque, Restaurants, Cafes, Chicken Wings",6000 Universal Blvd,32819.0,28.4696172147,-81.4733092524,3.5,50,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,92,2011-06-01 16:34:32,2021-01-16 22:49:08,3517.260138888889
86,9R4uQYuIEj6YgkYxnAYX5w,Regal Eagle Smokehouse,"Restaurants, Barbeque",200 Epcot Center Dr,32830.0,28.367599737,-81.5489840135,4.0,17,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24,2020-02-19 17:12:55,2021-01-15 18:54:09,331.07030092592595
87,CcSwOuC87DRw6ncTkmuYKQ,Holy Grain Coffee Shop,"Sandwiches, Restaurants, Food, Coffee & Tea, Salad, Juice Bars & Smoothies","6735 Conroy Rd, Ste 109",32835.0,28.494093907,-81.4746515117,4.5,131,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,286,2016-04-08 19:12:21,2021-01-20 18:46:55,1747.982337962963
88,cNMMVL2DljoxWKrVFUl2Jw,KFC,"Chicken Wings, Chicken Shop, Fast Food, Restaurants",12195 S. Apopka Vineland Rd.,32836.0,28.3879181,-81.5056776,2.0,7,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2020-02-15 03:10:45,2020-10-18 14:26:51,246.46951388888888
89,MNGeGjU6ptV-eBN8iWdENw,Arepera La Nueva,"Breakfast & Brunch, Empanadas, Food, Latin American, Restaurants",29 S Semoran Blvd,32807.0,28.5455799103,-81.3104782104,4.0,112,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,223,2012-03-06 01:16:39,2020-08-24 16:11:48,3093.6216319444443
90,oRVLhCe6pVcDfDgS9g3_cA,Ruth's Chris Steak House,"Steakhouses, Restaurants, Seafood, Nightlife, Bars, Wine Bars, American (Traditional)",7501 W Sand Lake Rd,32819.0,28.4505202,-81.4839609,4.0,240,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,444,2010-03-22 23:51:12,2020-12-27 21:29:24,3932.9015277777776
91,rU_L6h3jZRn2qBkMfoYkjg,Greek Flame Taverna,"Greek, Restaurants","7600 Dr Phillips Blvd, Ste 4",32819.0,28.4514278,-81.4905646,4.0,78,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,174,2010-08-29 03:07:23,2015-06-11 16:57:03,1747.5761574074074
92,b5eA9mluSKUngvkJ4ZCILA,Chimi King Buffet,"Restaurants, Caribbean, Latin American, Buffets, Dominican",5731 S Orange Blossom Trl,32839.0,28.475253,-81.396198,4.5,6,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,2011-09-30 16:40:03,2013-05-12 03:38:50,589.4574884259259
93,zyr68M7lzjC8iAk-c_RQdg,Denny's Diner,"Restaurants, American (New)",3957 S Kirkman Rd,32811.0,28.5028356,-81.4579513,2.0,9,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2010-09-04 02:38:42,2015-02-11 16:23:51,1621.5730208333334
94,nGfl3yi7hwjrVso3wzG0wg,NYPD Pizza,"Pizza, Restaurants",2912 Edgewater Dr,32804.0,28.5776828,-81.3899705,3.0,71,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,287,2011-04-30 00:20:48,2017-08-05 23:50:40,2289.979074074074
95,JFzLiI-UPjQWqh72HBFbYw,Shakai Sushi Lounge,"Japanese, American (Traditional), Restaurants, Nightlife, Sushi Bars, Bars, Lounges",43 E Pine St,32801.0,28.5413689,-81.3781192,4.0,180,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,593,2014-01-13 17:33:35,2020-12-27 01:25:23,2539.327638888889
96,NRm317BkaSO8L-10jeCNdA,Pie Five Pizza Co,"Pizza, Restaurants","11325 University Blvd, Ste 206",32817.0,28.5982754,-81.2230044,4.0,25,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,54,2015-01-16 17:50:03,2016-06-25 22:33:15,526.1966666666667
97,suhuYUxAzeR_VBm0MNycNg,The Ramen,"Ramen, Japanese, Restaurants","486 N Orange Ave, Ste 8",32801.0,28.549255,-81.3793178,4.0,92,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97,2018-11-14 19:14:06,2020-07-25 18:39:47,618.9761689814815
98,Ob7B_nWzMj1sFMsd8G2H5w,Tabla,"Indian, Restaurants, Thai, Event Planning & Services, Pakistani, Nightlife, Caterers, Bars, Chinese, Lounges",5827 Caravan Ct,32819.0,28.476785,-81.454861,3.5,112,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,156,2010-01-30 23:39:22,2015-09-08 23:35:39,2046.9974189814816
99,jcEEwywzjNJWPv2SSya-Ew,Cafe Italiano Italian Restaurant,"Pizza, Restaurants, Italian",565 N Semoran Blvd,32807.0,28.5512575,-81.310358,2.5,14,0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9,2010-08-08 00:07:04,2012-06-22 00:01:51,683.9963773148148
100,gwDU5cFo_pcmZCP8fezUig,Macondo,"Restaurants, Music Venues, Caribbean, Spanish, Arts & Entertainment, Bars, Latin American, Nightlife, Colombian",1001 W Sand Lake Rd,32809.0,28.4513979,-81.3917916,2.5,19,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2017-07-28 00:31:26,2018-10-02 17:53:51,431.72390046296294
101,BY-mON_811cJlrgjyOK6rg,World of Beer,"Nightlife, Bars, Food, Gastropubs, Beer, Wine & Spirits, Pubs, Sports Bars, American (Traditional), Restaurants, Local Flavor","7800 Dr Phillips Blvd, Ste 300",32819.0,28.4505887,-81.4890778,4.0,241,0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1527,2010-12-08 03:00:53,2019-10-01 21:04:04,3219.7522106481483
102,TdCpU1NkE6aVWAdTzuhZ0g,The Smoothie Room,"Vegetarian, Juice Bars & Smoothies, Tea Rooms, Live/Raw Food, Food, Restaurants, Vegan, Acai Bowls","25 W Crystal Lake St, Ste 163",32806.0,28.515438,-81.377629,4.5,106,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,615,2012-03-05 20:40:43,2020-12-15 13:09:01,3206.6863194444445
103,_OQFFggmR0P33DnmHHNTDg,Trattoria del Porto,"Diners, Italian, American (New), Restaurants, Breakfast & Brunch",5601 Universal Blvd,32819.0,28.4807480429,-81.4611056701,3.0,53,1,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,133,2011-02-19 03:15:43,2020-12-25 23:19:33,3597.8359953703703
104,G1_eRH_fu7VKu87hZFF4jw,Fusion Bistro Sushi & Sake,"Restaurants, Sushi Bars",6000 Universal Blvd,32819.0,28.4737673752,-81.4649949968,3.0,53,1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,121,2010-09-27 21:46:42,2019-09-27 00:08:42,3286.098611111111
105,etWIpxCrssa4td5lNwrcdQ,Napoli Italian Pizzeria,"Italian, Restaurants, Pizza, Sandwiches, Chicken Wings, Salad",3928 S Semoran Blvd,32822.0,28.50386,-81.312748,3.5,85,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,81,2011-04-21 13:57:23,2020-11-21 20:24:01,3502.26849537037
106,pF4GK7XGWssaSXwSgVY8lw,Tasty Wok,"Restaurants, Soup, Noodles, Chinese, Cantonese, Barbeque",1237 E Colonial Dr,32803.0,28.5534127,-81.3629927,4.0,490,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1698,2010-01-24 00:46:10,2021-01-21 23:31:20,4015.9480324074075
107,ufZddj_Wo51i7WKGKORl_g,Proccolino's Ristorante & Pizzeria,"Italian, Pizza, Restaurants, Salad",4080 S Goldenrod Rd,32822.0,28.4891549,-81.2858845,3.5,98,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,86,2011-01-16 03:06:27,2020-09-05 02:17:21,3519.965902777778
108,PySoEDAeoksJcVCJi8Sjzg,El Patron Mexican Restaurant & Cantina,"Food, Tacos, New Mexican Cuisine, Restaurants, Breakfast & Brunch, Spanish, Tex-Mex, Mexican",12167 S Apopka Vineland Rd,32836.0,28.3885893,-81.50482,4.0,1338,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3279,2010-02-10 23:53:10,2021-01-26 22:49:46,4002.955972222222
109,aXgDfupEoIh3gD6RH-RY5g,Tin & Taco - College Park,"Salad, Nightlife, Mexican, Tacos, Bars, Beer Bar, Restaurants",2429 Edgewater Dr,32804.0,28.5733592,-81.3893245,4.5,58,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70,2019-10-10 18:33:23,2021-01-09 18:47:56,457.0101041666667
110,Yf7ZOFsQwAmw2ya5LYaABQ,Duffy's Sports Grill,"American (Traditional), Nightlife, Burgers, Sports Bars, Restaurants, Bars",4158 Conroy Rd,32839.0,28.4904688129,-81.4300772029,3.5,333,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,793,2014-09-10 16:13:43,2021-01-03 01:03:43,2306.3680555555557
111,GeHj7Thq19CE9T8sQBSw2g,China Jade Buffet Mongolian Grill,"Restaurants, Chinese",819 Herndon Ave,32803.0,28.5558803,-81.337142,3.0,9,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22,2010-09-24 15:22:58,2012-05-11 20:00:34,595.1927777777778
112,paHbKmPjwirnIP7esoTPCQ,Vanbarry's Public House,"Cocktail Bars, American (New), Arts & Entertainment, Sandwiches, Restaurants, Nightlife, Bars, Music Venues",4120 S Orange Ave,32806.0,28.4977333,-81.3760972,4.0,407,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1126,2014-04-18 19:52:07,2021-01-26 06:51:55,2474.4581944444444
113,xXcsejRYjyWBh3e-eGGo4w,Contemporary Grounds,"Coffee & Tea, Bakeries, Cafes, Food, Restaurants",4600 N World Dr,32830.0,28.4146307182,-81.5743974491,3.5,10,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,57,2012-09-29 13:49:56,2021-01-02 15:06:39,3017.053275462963
114,o4fqO8VGY0e3w8RX70HG3A,Papa John's Pizza,"Pizza, Restaurants",10727 Narcoossee Rd.,32832.0,28.4118181,-81.2415143,2.5,11,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,2017-08-18 22:01:04,2018-03-04 05:02:18,197.29252314814815
115,ph3OKXwCWeT41vTK5SDaQg,La Hacienda,"Mexican, Restaurants",11242 S Orange Blossom Trl,32837.0,28.401313,-81.406138,4.0,6,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2013-12-24 00:07:28,2020-12-27 18:37:40,2560.770972222222
116,8xbSg5zjg9Z92hPjEsXy4w,Pizza Hut,"Chicken Wings, Italian, Pizza, Restaurants",2153 Americana Blvd,32839.0,28.4882808,-81.408133,1.0,22,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,2012-12-11 02:40:02,2020-05-30 01:59:19,2726.971724537037
117,XxixtrEXLI9Rr1Ojaq70Zw,The Waterfront,"Breakfast & Brunch, American (Traditional), Seafood, Restaurants",4201 S Orange Ave,32806.0,28.4974486,-81.3752352,4.0,224,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,282,2017-05-02 22:34:02,2021-01-17 16:48:17,1355.7598958333333
118,afY2kA4zwNKiI0sSprgJsQ,NYPD Pizza,"Pizza, Italian, Restaurants",2589 S Hiawassee Rd,32835.0,28.5142046,-81.4853391,4.0,158,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,243,2010-06-20 00:36:22,2020-10-10 22:06:50,3765.8961574074074
119,w2AXBahwW_24wcJcspFsXg,New York Harvest Cafe& Smoothies Inc.,"Cafes, Vegetarian, American (New), Restaurants, Halal, Food, Juice Bars & Smoothies","200 Et Robinson St, Ste 240",32801.0,28.5453809,-81.375405,4.5,7,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,2017-04-24 16:32:39,2018-05-09 14:37:58,379.9203587962963
120,0AzLzHfOJgL7ROwhdww2ew,Renaissance Orlando at SeaWorld,"Hotels, Hotels & Travel, Restaurants, Event Planning & Services, Venues & Event Spaces",6677 Sea Harbor Dr,32821.0,28.4117333957,-81.4684724808,3.5,290,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,952,2010-01-16 21:03:05,2021-01-01 02:24:10,4002.222974537037
121,mW3Av1opvuUC76F2mfEnhA,Wawa,"Gas Stations, Food, Automotive, Convenience Stores, Sandwiches, Restaurants, Coffee & Tea",6500 W Sand Lake Rd,32819.0,28.4495610755,-81.466311922,3.5,58,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,430,2015-04-17 19:16:26,2021-01-22 10:28:56,2106.6336805555557
122,k8DuN7PJBW9_-z9VpQ6W4g,Wawa,"Food, Ice Cream & Frozen Yogurt, Salad, Fast Food, Restaurants, Automotive, Gas Stations, Convenience Stores, Sandwiches, Coffee & Tea",8049 East Colonial Dr,32807.0,28.569088,-81.2783,4.0,22,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,247,2013-01-28 17:47:53,2021-01-27 19:32:09,2921.0724074074074
123,sfQPtnj1IkLfB5P2XmAkSA,Moe's Southwest Grill,"American (Traditional), Tex-Mex, Mexican, Restaurants",7541 D West Sandlake Rd,32819.0,28.450763,-81.485182,3.0,29,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,2010-10-27 16:00:44,2017-11-10 16:53:27,2571.036608796296
124,4jW-ZDeCPIl9aXvTWcATlA,The Delaney Hotel,"Hotels & Travel, Hotels, American (New), Event Planning & Services, Restaurants, Venues & Event Spaces",1315 S Orange Ave,32806.0,28.5260925298,-81.3761479798,5.0,15,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2019-12-22 20:14:09,2020-11-07 00:25:42,320.1746875
125,zNeUKQpxP-IKpYYVLRKxgg,Cilantro's Taqueria,"Tacos, Tex-Mex, Restaurants, Mexican, Street Vendors, Food, Soup",1427 S Bumby Ave,32806.0,28.5245062388,-81.3514076538,4.5,218,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,218,2017-12-30 17:00:50,2020-12-26 18:12:30,1092.0497685185185
126,ChCHhUHIZdxpY9jxl3WIKg,Denny's,"Diners, Breakfast & Brunch, Restaurants, American (Traditional)",5825 International,32819.0,28.4628577655,-81.4598062634,3.0,83,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,202,2010-08-27 16:17:14,2020-07-15 13:39:12,3609.8902546296295
127,-bjdCwpumWJIE9BsqAdGzw,Jack's Place,"Restaurants, Steakhouses, Seafood, American (Traditional)",9700 International Dr,32819.0,28.4299015,-81.4723534,4.5,61,1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120,2010-10-18 01:17:47,2020-11-29 00:41:59,3694.975138888889
128,xzNpwCvIKe2TfmvlEpw0IQ,BB King's Blues Club,"Music Venues, Jazz & Blues, American (Traditional), Nightlife, Restaurants, Arts & Entertainment, Soul Food","9101 International Dr, Ste 2230",32819.0,28.4320153,-81.4700925,3.5,368,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,833,2010-04-24 23:26:56,2020-03-08 22:59:42,3605.981087962963
129,XAnqx_t57DELG5w5hH-aRA,The Jolly Crab,"Cajun/Creole, Restaurants, Asian Fusion, Fish & Chips, Seafood",2100 Whisper Lakes Blvd,32837.0,28.3969439225,-81.4051748743,5.0,39,0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,106,2017-02-19 01:15:09,2017-07-25 23:59:23,156.94738425925925
130,9RC1L3PZ4fGlHco-25M0AA,Chuan Lu Garden,"Restaurants, Asian Fusion, Chinese, Seafood, Noodles",11891 E Colonial Dr,32826.0,28.567185,-81.205901,3.5,90,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,182,2017-03-05 17:55:42,2020-03-15 16:16:19,1105.9309837962962
131,Cu2nnGmYbhuAGMKGUQsd4Q,Uncle Henry's Country Kitchen,"American (Traditional), Southern, Restaurants",624 Wilks Ave,32809.0,28.473977,-81.36887,1.5,5,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2010-09-06 14:49:04,2015-08-16 12:33:47,1804.9060532407407
132,nSOAsKB7B6fvfcttEgjplQ,JMC Latin Food Market,"Dominican, Caribbean, Restaurants, Puerto Rican, Spanish",4901 E Colonial Dr,32803.0,28.5539301257,-81.324420087,4.0,5,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2019-07-23 18:51:13,2019-08-02 17:04:46,9.92607638888889
133,w6OVXlNqhmy3zYj-3q26Yg,Kim Wu Chinese,"Soup, Chinese, Restaurants, Seafood",4904 S Kirkman Rd,32811.0,28.4911828037,-81.4597110013,4.0,394,0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,530,2010-02-13 03:47:59,2020-03-06 23:21:37,3674.815023148148
134,RP_U_TyolABy3eYuRC8QpQ,Ming Court,"Asian Fusion, Chinese, Dim Sum, Event Planning & Services, Caterers, Cantonese, Party & Event Planning, Sushi Bars, Restaurants, Venues & Event Spaces",9188 International Dr,32819.0,28.431562,-81.471549,3.0,325,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,729,2010-03-13 18:34:01,2016-05-30 16:11:31,2269.9010416666665
135,f3teByaeIKPTYetAawUtxg,Café Pinar,"Restaurants, Breakfast & Brunch, Cuban, Latin American","730 W Sand Lake Rd, Ste 30",32809.0,28.4500355797,-81.3879469963,4.5,167,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,261,2014-03-22 15:44:02,2021-01-25 15:10:21,2500.976608796296
136,Fg1DIY00ZxcyHpf_oh9wBg,Korean BBQ Taco Box 3,"Restaurants, Food Stands","Cheveron Gas Station Parking lot, 1601 E Colonial Dr",32803.0,28.553398,-81.359936,4.0,17,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110,2011-08-02 20:30:16,2012-08-04 22:08:03,368.0679050925926
137,PYBBde8mfx36Fq4n936b_w,Eden's Fresh,"Salad, Sandwiches, American (New), Restaurants",500 E Central Blvd,32801.0,28.5421035709,-81.3712624176,4.0,29,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,76,2013-03-22 17:18:18,2020-01-04 14:09:56,2478.869189814815
138,A1Ivpjz0qeU7ygRUu97FgQ,Subway,"Restaurants, Sandwiches, Fast Food","455 N Alafaya Trl, Room M10",32828.0,28.5534031,-81.2028809,3.5,9,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,63,2011-08-01 15:58:21,2020-02-07 15:45:25,3111.9910185185186
139,LLDyzDBD69jWmhRRX1i5xA,Little Caesars Pizza,"Pizza, Restaurants","6601 Old Winter Garden Rd, Ste 105",32835.0,28.5396302,-81.4743696,3.5,10,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16,2012-03-05 18:19:31,2018-12-07 00:00:25,2467.236736111111
140,IrKVArYXxvJ1oSFJHGNB3w,Duffy's Subs,"Cheesesteaks, Burgers, Delis, Sandwiches, Restaurants",10042 University Blvd,32817.0,28.597289,-81.243492,4.5,14,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,85,2010-08-17 20:28:11,2013-03-14 15:51:10,939.8076273148148
141,CqJA4LD9OhoDAiyiqQHLhg,China Jade,"Chinese, Restaurants",7308 International Dr,32819.0,28.4555148,-81.4713668,2.0,20,0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,2011-03-21 23:16:31,2016-04-23 17:51:45,1859.7744675925926
142,k5yMyr4TGukaPcz3F2To0A,Marcelo's Bistro,"Food, American (New), Restaurants",1500 Sand Lake Rd,32809.0,28.4449212933,-81.3955700397,3.5,8,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20,2012-02-22 17:57:27,2016-07-27 21:47:25,1617.159699074074
143,p1A48P7yWTYsOwKoYl25ww,Stonington's Seafood,"Sandwiches, Seafood, Restaurants",2316 S Kirkman Rd,32811.0,28.5165769,-81.4599495,4.0,180,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,266,2010-04-16 16:50:51,2020-10-31 19:39:58,3851.1174421296296
144,7IYR04BCuFaCdVn2vIYiRw,Nature's Table,"Vegetarian, Restaurants",8001 S Orange Blossom Trl,32809.0,28.446036,-81.395461,3.5,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42,2011-02-28 19:27:40,2020-02-15 20:58:04,3274.0627777777777
145,LPa3rpKsApYeiQL_qxZ_jA,The Wave... of American Flavors,"American (New), Restaurants",4600 N World Dr,32830.0,28.414871,-81.574364,3.5,348,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,995,2010-07-01 21:11:06,2021-01-05 13:32:30,3840.681527777778
146,2TXf9KAC1tNjtvxB9n9Vmw,Mi Casa Tequila Taqueria,"Mexican, Restaurants",9939 Universal Blvd,32819.0,28.425776,-81.4349848,4.0,91,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,2013-04-02 00:42:00,2021-01-16 17:48:57,2846.7131597222224
147,FX6hd5ppyK7HvQg2yOrHXA,Flippers Pizzeria,"Food, Pizza, Sandwiches, Restaurants",80 W Grant St,32806.0,28.5159190049,-81.378384276,3.5,88,1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,193,2010-08-27 20:00:38,2021-01-17 16:02:30,3795.8346296296295
148,4zNRCrIRR4r3MjD1lyF_Bw,Chick-fil-A,"Caterers, Event Planning & Services, Desserts, Restaurants, Food, Fast Food",4200 Conroy Rd,32839.0,28.485384,-81.432051,4.5,36,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,132,2010-11-05 18:14:52,2020-12-19 00:04:44,3696.242962962963
149,tCZoMAPrsdHcNHUhRkeQUg,Turkey Lake Service Station,"Automotive, Gas Stations, Event Planning & Services, Hotels & Travel, Restaurants, Hotels, Rest Stops, Fast Food",4110 Florida's Tpke,32835.0,28.5145791645,-81.4992641627,3.5,30,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,369,2013-08-07 12:16:34,2021-01-06 00:43:34,2708.51875
150,XJbx6Yaib9XM_wa0furLzw,The Hangar Bar & Grille,"Nightlife, American (New), Restaurants, Comfort Food, Bars, Pubs","2305 Edgewater Dr, Ste H",32804.0,28.5725812109,-81.3892699834,2.5,33,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47,2013-07-30 23:44:40,2014-04-01 16:30:46,244.69868055555557
151,0y9y5Pe1DUsDyz6hgorvkQ,CUBA 1800’s,"Cuban, Nightlife, Restaurants, Bars",8700 E Colonial Dr,32817.0,28.5677542,-81.2691976,5.0,29,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2019-10-02 18:48:47,2020-05-23 15:53:10,233.87804398148148
152,K1n9ew2Vz9Xgx3PYPMmD7w,Jimmy John's,"Sandwiches, Food Delivery Services, Delis, Fast Food, Restaurants, Food",3164 E Colonial Dr,32803.0,28.553075,-81.343386,3.0,28,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,166,2011-07-15 17:07:12,2021-01-05 20:55:08,3462.158287037037
153,4t-RvT_2SJbxCOR1SYkYFg,SHOTS - Orlando,"American (New), Dance Clubs, Food, Restaurants, Bars, Beer, Wine & Spirits, Nightlife","69 E Pine St, Fl 1",32801.0,28.541491,-81.37761263,4.0,68,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,274,2017-07-21 19:53:15,2020-11-25 18:51:22,1222.957025462963
154,mn4smAPJFxzUCWayIoZncw,Hungry Howie's Pizza & Subs,"Italian, Chicken Wings, Pizza, Restaurants, Fast Food",7628 Sun Vista Way,32822.0,28.4921796,-81.284515,2.0,15,1,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,25,2011-07-11 22:20:06,2016-08-13 20:44:01,1859.933275462963
